51886310000196,1168,marcelo.carvalho@ligasol.com.br,2700,Q-12-10-240,89.525,148727,GO,GOIANIA
30789540000167,809,solarcell@solarcell.com.br,2627,ANT-ZBWIFI-KIT,228.61,147417,RS,CRUZ ALTA
30789540000167,809,solarcell@solarcell.com.br,2658,EV-KIT-25M32-2,5079.93068,147417,RS,CRUZ ALTA
30789540000167,809,solarcell@solarcell.com.br,2626,SE9200HV,7481.7223955459995,147417,RS,CRUZ ALTA
30789540000167,809,solarcell@solarcell.com.br,2719,S1200,528.87540064428,147417,RS,CRUZ ALTA
30789540000167,809,solarcell@solarcell.com.br,2638,SE6000HV,5486.243176668,147417,RS,CRUZ ALTA
51886310000196,1168,marcelo.carvalho@ligasol.com.br,2699,IQ7AM-72-2-US,378.999,148727,GO,GOIANIA
51886310000196,1168,marcelo.carvalho@ligasol.com.br,2720,ENV-S-AM1-230-60,1004.093,148727,GO,GOIANIA
51886310000196,1168,marcelo.carvalho@ligasol.com.br,2758,DAHMO555,459.189,148727,GO,GOIANIA
30789540000167,809,solarcell@solarcell.com.br,2627,ANT-ZBWIFI-KIT,228.61,147421,RS,CRUZ ALTA
30789540000167,809,solarcell@solarcell.com.br,2719,S1200,528.87540064428,147421,RS,CRUZ ALTA
30789540000167,809,solarcell@solarcell.com.br,2632,SE33.3K,15320.0152815,147421,RS,CRUZ ALTA
30789540000167,809,solarcell@solarcell.com.br,2638,SE6000HV,5486.243176668,147421,RS,CRUZ ALTA
51886310000196,1168,marcelo.carvalho@ligasol.com.br,2726,CT-100-SPLIT,173.062,148727,GO,GOIANIA
07788305000159,1565,compras@tigrao.solar,2699,IQ7AM-72-2-US,496.3070051551599,148015,RS,MONTAURI
32046780000105,1057,contato@torinoenergy.com.br,2771,CLAMP2.2,572.7,147541,SP,PERUIBE
32046780000105,1057,contato@torinoenergy.com.br,2782,MC4STAUBLI,8.938,147541,SP,PERUIBE
32046780000105,1057,contato@torinoenergy.com.br,2691,KITPCTC,181.921,147541,SP,PERUIBE
32046780000105,1057,contato@torinoenergy.com.br,2684,KITPCFMD250,160.519,147541,SP,PERUIBE
32046780000105,1057,contato@torinoenergy.com.br,2758,DAHMO555,442.352,147541,SP,PERUIBE
32046780000105,1057,contato@torinoenergy.com.br,2621,14964/008,441.978,147541,SP,PERUIBE
32046780000105,1057,contato@torinoenergy.com.br,2620,14963/008,441.978,147541,SP,PERUIBE
32046780000105,1057,contato@torinoenergy.com.br,2683,TRILHOPC,139.116,147541,SP,PERUIBE
32046780000105,1057,contato@torinoenergy.com.br,2749,SG6.0RS-L,3183.24,147541,SP,PERUIBE
32046780000105,1057,contato@torinoenergy.com.br,2748,SG5.0RS-L,2689.275,147541,SP,PERUIBE
30789540000167,809,solarcell@solarcell.com.br,2714,BILR5-72HBD-550-30,547.299255,148615,RS,CRUZ ALTA
28216264000104,754,bruna@horizontesie.com.br,2699,IQ7AM-72-2-US,496.3070051551599,147992,MG,NOVA LIMA
19438719000137,121,igorcunha@redebrasilsolar.com.br,2626,SE9200HV,5999.02,148027,RS,PELOTAS
19438719000137,121,igorcunha@redebrasilsolar.com.br,2671,P601,279.006,148027,RS,PELOTAS
19438719000137,121,igorcunha@redebrasilsolar.com.br,2782,MC4STAUBLI,8.938,148027,RS,PELOTAS
19438719000137,121,igorcunha@redebrasilsolar.com.br,2756,HIMO7BILR5-72HGD-570,558.594,148027,RS,PELOTAS
19438719000137,121,igorcunha@redebrasilsolar.com.br,2627,ANT-ZBWIFI-KIT,114.305,148027,RS,PELOTAS
19438719000137,121,igorcunha@redebrasilsolar.com.br,2607,TRILHO2P,150.036,148027,RS,PELOTAS
19438719000137,121,igorcunha@redebrasilsolar.com.br,2777,KIT2PFMD250,214.98,148027,RS,PELOTAS
19438719000137,121,igorcunha@redebrasilsolar.com.br,2621,14964/008,441.978,148027,RS,PELOTAS
19438719000137,121,igorcunha@redebrasilsolar.com.br,2620,14963/008,441.978,148027,RS,PELOTAS
19438719000137,121,igorcunha@redebrasilsolar.com.br,2678,2PM825,2.727,148027,RS,PELOTAS
21539793000191,68,jaimeubaranajacobs@gmail.com,2780,KIT2PLJ35,556.812,147555,DF,BRASILIA
20355902000158,183,alessandra@plugsolar.com.br,2721,ENV-IQ-AM3-3P,1613.4198,148778,SP,HOLAMBRA
30789540000167,809,solarcell@solarcell.com.br,2714,BILR5-72HBD-550-30,547.299255,148619,RS,CRUZ ALTA
39441433000118,106,prosolcomercial@gmail.com,2655,SE6000H,3397.606,147569,CE,RERIUTABA
39441433000118,106,prosolcomercial@gmail.com,2671,P601,279.006,147569,CE,RERIUTABA
39441433000118,106,prosolcomercial@gmail.com,2782,MC4STAUBLI,8.938,147569,CE,RERIUTABA
39441433000118,106,prosolcomercial@gmail.com,2758,DAHMO555,460.643,147569,CE,RERIUTABA
39441433000118,106,prosolcomercial@gmail.com,2627,ANT-ZBWIFI-KIT,114.305,147569,CE,RERIUTABA
39441433000118,106,prosolcomercial@gmail.com,2621,14964/008,441.978,147569,CE,RERIUTABA
39441433000118,106,prosolcomercial@gmail.com,2620,14963/008,441.978,147569,CE,RERIUTABA
39441433000118,106,prosolcomercial@gmail.com,2607,TRILHO2P,150.036,147569,CE,RERIUTABA
39441433000118,106,prosolcomercial@gmail.com,2678,2PM825,2.727,147569,CE,RERIUTABA
39441433000118,106,prosolcomercial@gmail.com,2680,KIT2PTC35,279.598,147569,CE,RERIUTABA
26399031000150,48,contato@moduloenergia.com,2708,Q-TERM-10,70.625,147573,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2732,Q-DISC-10,13.587,147573,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2700,Q-12-10-240,84.992,147573,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2691,KITPCTC,181.921,147573,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2699,IQ7AM-72-2-US,378.999,147573,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2720,ENV-S-AM1-230-60,1004.093,147573,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2758,DAHMO555,460.643,147573,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2726,CT-100-SPLIT,173.062,147573,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2724,160/019,2.219,147573,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2683,TRILHOPC,139.116,147573,DF,BRASILIA
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2655,SE6000H,3397.606,147967,GO,GOIANIA
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2671,P601,279.006,147967,GO,GOIANIA
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2627,ANT-ZBWIFI-KIT,114.305,147967,GO,GOIANIA
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2716,HIMO6LR5-72HTH-580,568.397,147967,GO,GOIANIA
35946134000184,84,comercial@solusun.com.br,2708,Q-TERM-10,70.625,147744,SP,BAURU
35946134000184,84,comercial@solusun.com.br,2723,CT-200-SPLIT,152.438,147744,SP,BAURU
35946134000184,84,comercial@solusun.com.br,2732,Q-DISC-10,13.587,147744,SP,BAURU
35946134000184,84,comercial@solusun.com.br,2700,Q-12-10-240,84.992,147744,SP,BAURU
35946134000184,84,comercial@solusun.com.br,2699,IQ7AM-72-2-US,378.999,147744,SP,BAURU
35946134000184,84,comercial@solusun.com.br,2715,ENV-IQ-AM1-240-FL,1168.202,147744,SP,BAURU
35946134000184,84,comercial@solusun.com.br,2607,TRILHO2P,150.036,147744,SP,BAURU
35946134000184,84,comercial@solusun.com.br,2777,KIT2PFMD250,214.98,147744,SP,BAURU
35946134000184,84,comercial@solusun.com.br,2678,2PM825,2.727,147744,SP,BAURU
35946134000184,84,comercial@solusun.com.br,2722,MOLR5-66HPH-505,429.253,147744,SP,BAURU
19539892000121,1942,eloh_eng@outlook.com,2708,Q-TERM-10,79.571,148621,MG,UBERLANDIA
19539892000121,1942,eloh_eng@outlook.com,2732,Q-DISC-10,13.587,148621,MG,UBERLANDIA
19539892000121,1942,eloh_eng@outlook.com,2700,Q-12-10-240,89.525,148621,MG,UBERLANDIA
19539892000121,1942,eloh_eng@outlook.com,2684,KITPCFMD250,160.519,148621,MG,UBERLANDIA
19539892000121,1942,eloh_eng@outlook.com,2699,IQ7AM-72-2-US,378.999,148621,MG,UBERLANDIA
19539892000121,1942,eloh_eng@outlook.com,2723,CT-200-SPLIT,152.438,148621,MG,UBERLANDIA
19539892000121,1942,eloh_eng@outlook.com,2683,TRILHOPC,139.116,148621,MG,UBERLANDIA
19539892000121,1942,eloh_eng@outlook.com,2715,ENV-IQ-AM1-240-FL,1168.202,148621,MG,UBERLANDIA
19539892000121,1942,eloh_eng@outlook.com,2724,160/019,2.219,148621,MG,UBERLANDIA
19539892000121,1942,eloh_eng@outlook.com,2755,DAHMO585,485.551,148621,MG,UBERLANDIA
39287870000129,61,raphael.kishino@atmenergia.com.br,2714,BILR5-72HBD-550-30,547.299255,148121,SP,ELIAS FAUSTO
30671490000119,647,flavia@esolenergia.com.br,2624,SESUK2,9305.28800288,148067,MT,CUIABA
30671490000119,647,flavia@esolenergia.com.br,2719,S1200,528.87540064428,148067,MT,CUIABA
30671490000119,647,flavia@esolenergia.com.br,2632,SE33.3K,15320.0152815,148067,MT,CUIABA
30671490000119,647,flavia@esolenergia.com.br,2663,SE100K,10705.9086,148067,MT,CUIABA
26399031000150,48,contato@moduloenergia.com,2708,Q-TERM-10,70.625,148090,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2732,Q-DISC-10,13.587,148090,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2700,Q-12-10-240,84.992,148090,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2691,KITPCTC,181.921,148090,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2699,IQ7AM-72-2-US,378.999,148090,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2720,ENV-S-AM1-230-60,1004.093,148090,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2726,CT-100-SPLIT,173.062,148090,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2714,BILR5-72HBD-550-30,547.299,148090,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2683,TRILHOPC,139.116,148090,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2724,160/019,2.219,148090,DF,BRASILIA
20355902000158,183,alessandra@plugsolar.com.br,2784,LR5-72HTH-570M-30,558.599,147662,SP,HOLAMBRA
20355902000158,183,alessandra@plugsolar.com.br,2708,Q-TERM-10,70.625,147662,SP,HOLAMBRA
20355902000158,183,alessandra@plugsolar.com.br,2723,CT-200-SPLIT,152.438,147662,SP,HOLAMBRA
20355902000158,183,alessandra@plugsolar.com.br,2732,Q-DISC-10,13.587,147662,SP,HOLAMBRA
20355902000158,183,alessandra@plugsolar.com.br,2700,Q-12-10-240,84.992,147662,SP,HOLAMBRA
20355902000158,183,alessandra@plugsolar.com.br,2687,IQ8P-72-2-BR,543.244,147662,SP,HOLAMBRA
32905494000140,1067,compras@portalsolar.com.br,2784,LR5-72HTH-570M-30,558.599,148036,SP,BARUERI
32905494000140,1067,compras@portalsolar.com.br,2708,Q-TERM-10,70.625,148036,SP,BARUERI
32905494000140,1067,compras@portalsolar.com.br,2732,Q-DISC-10,13.587,148036,SP,BARUERI
32905494000140,1067,compras@portalsolar.com.br,2700,Q-12-10-240,84.992,148036,SP,BARUERI
32905494000140,1067,compras@portalsolar.com.br,2725,KITPCMIN55,251.479,148036,SP,BARUERI
32905494000140,1067,compras@portalsolar.com.br,2687,IQ8P-72-2-BR,542.998,148036,SP,BARUERI
32905494000140,1067,compras@portalsolar.com.br,2720,ENV-S-AM1-230-60,1004.093,148036,SP,BARUERI
32905494000140,1067,compras@portalsolar.com.br,2724,160/019,2.219,148036,SP,BARUERI
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2671,P601,279.006,148734,GO,ITUMBIARA
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2782,MC4STAUBLI,8.938,148734,GO,ITUMBIARA
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2627,ANT-ZBWIFI-KIT,158.884,148734,GO,ITUMBIARA
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2755,DAHMO585,485.551,148734,GO,ITUMBIARA
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2654,SE3680H,3041.46,148734,GO,ITUMBIARA
26399031000150,48,contato@moduloenergia.com,2784,LR5-72HTH-570M-30,558.599,148785,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2708,Q-TERM-10,79.571,148785,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2732,Q-DISC-10,13.587,148785,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2700,Q-12-10-240,89.525,148785,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2699,IQ7AM-72-2-US,378.999,148785,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2720,ENV-S-AM1-230-60,1004.093,148785,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2726,CT-100-SPLIT,173.062,148785,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2683,TRILHOPC,139.116,148785,DF,BRASILIA
28169868000139,1880,josevictor@infinie.com.br,2708,Q-TERM-10,70.625,147692,MG,UBERLANDIA
28169868000139,1880,josevictor@infinie.com.br,2723,CT-200-SPLIT,152.438,147692,MG,UBERLANDIA
28169868000139,1880,josevictor@infinie.com.br,2732,Q-DISC-10,13.587,147692,MG,UBERLANDIA
28169868000139,1880,josevictor@infinie.com.br,2700,Q-12-10-240,84.992,147692,MG,UBERLANDIA
28169868000139,1880,josevictor@infinie.com.br,2684,KITPCFMD250,160.519,147692,MG,UBERLANDIA
28169868000139,1880,josevictor@infinie.com.br,2699,IQ7AM-72-2-US,378.999,147692,MG,UBERLANDIA
28169868000139,1880,josevictor@infinie.com.br,2758,DAHMO555,459.189,147692,MG,UBERLANDIA
28169868000139,1880,josevictor@infinie.com.br,2724,160/019,2.219,147692,MG,UBERLANDIA
28169868000139,1880,josevictor@infinie.com.br,2683,TRILHOPC,139.116,147692,MG,UBERLANDIA
28169868000139,1880,josevictor@infinie.com.br,2715,ENV-IQ-AM1-240-FL,1168.202,147692,MG,UBERLANDIA
28136394000129,1887,fulviobjr@arjrsolar.com.br,2708,Q-TERM-10,70.625,147715,SC,FLORIANOPOLIS
28136394000129,1887,fulviobjr@arjrsolar.com.br,2700,Q-12-10-240,84.992,147715,SC,FLORIANOPOLIS
28136394000129,1887,fulviobjr@arjrsolar.com.br,2687,IQ8P-72-2-BR,542.998,147715,SC,FLORIANOPOLIS
28136394000129,1887,fulviobjr@arjrsolar.com.br,2720,ENV-S-AM1-230-60,1004.093,147715,SC,FLORIANOPOLIS
28136394000129,1887,fulviobjr@arjrsolar.com.br,2781,DAHMO585FS,497.251,147715,SC,FLORIANOPOLIS
40309813000182,86,luminenergia@gmail.com,2708,Q-TERM-10,70.625,147696,PR,CAMBE
40309813000182,86,luminenergia@gmail.com,2700,Q-12-10-240,84.992,147696,PR,CAMBE
40309813000182,86,luminenergia@gmail.com,2699,IQ7AM-72-2-US,378.999,147696,PR,CAMBE
40309813000182,86,luminenergia@gmail.com,2758,DAHMO555,460.643,147696,PR,CAMBE
40309813000182,86,luminenergia@gmail.com,2715,ENV-IQ-AM1-240-FL,1168.202,147696,PR,CAMBE
40309813000182,86,luminenergia@gmail.com,2607,TRILHO2P,150.036,147696,PR,CAMBE
40309813000182,86,luminenergia@gmail.com,2780,KIT2PLJ35,414.516,147696,PR,CAMBE
40309813000182,86,luminenergia@gmail.com,2702,KIT2PFM35,202.758,147696,PR,CAMBE
40309813000182,86,luminenergia@gmail.com,2678,2PM825,2.727,147696,PR,CAMBE
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2755,DAHMO585,485.55062964399997,148736,GO,ITUMBIARA
26399031000150,48,contato@moduloenergia.com,2724,160/019,2.219,148785,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2692,KITPCTM,99.897,148785,DF,BRASILIA
88009030000886,1323,fabiana.paixao@modular.com.br,2758,DAHMO555,459.18885,147700,SC,ARAQUARI
42616069000194,195,adm.ptc@iluminus.solar,2687,IQ8P-72-2-BR,711.0673205999999,147712,DF,BRASILIA
29776673000110,1154,saf2@effectenergiasolar.com,2756,HIMO7BILR5-72HGD-570,558.593595705,147719,PR,LONDRINA
39683369000181,210,contato@yessolar.com.br,2708,Q-TERM-10,70.625,147726,SP,MIRASSOL
39683369000181,210,contato@yessolar.com.br,2723,CT-200-SPLIT,152.438,147726,SP,MIRASSOL
39683369000181,210,contato@yessolar.com.br,2732,Q-DISC-10,13.587,147726,SP,MIRASSOL
39683369000181,210,contato@yessolar.com.br,2700,Q-12-10-240,84.992,147726,SP,MIRASSOL
39683369000181,210,contato@yessolar.com.br,2691,KITPCTC,181.921,147726,SP,MIRASSOL
39683369000181,210,contato@yessolar.com.br,2687,IQ8P-72-2-BR,542.998,147726,SP,MIRASSOL
39683369000181,210,contato@yessolar.com.br,2724,160/019,2.219,147726,SP,MIRASSOL
39683369000181,210,contato@yessolar.com.br,2683,TRILHOPC,139.116,147726,SP,MIRASSOL
39683369000181,210,contato@yessolar.com.br,2715,ENV-IQ-AM1-240-FL,1168.202,147726,SP,MIRASSOL
39683369000181,210,contato@yessolar.com.br,2755,DAHMO585,485.551,147726,SP,MIRASSOL
38096174000172,234,fernando.oliveira@yest.com.br,2708,Q-TERM-10,70.625,148011,DF,BRASILIA
38096174000172,234,fernando.oliveira@yest.com.br,2732,Q-DISC-10,13.587,148011,DF,BRASILIA
38096174000172,234,fernando.oliveira@yest.com.br,2700,Q-12-10-240,84.992,148011,DF,BRASILIA
38096174000172,234,fernando.oliveira@yest.com.br,2687,IQ8P-72-2-BR,542.998,148011,DF,BRASILIA
38096174000172,234,fernando.oliveira@yest.com.br,2720,ENV-S-AM1-230-60,1004.093,148011,DF,BRASILIA
38096174000172,234,fernando.oliveira@yest.com.br,2726,CT-100-SPLIT,173.062,148011,DF,BRASILIA
38096174000172,234,fernando.oliveira@yest.com.br,2683,TRILHOPC,139.116,148011,DF,BRASILIA
38096174000172,234,fernando.oliveira@yest.com.br,2724,160/019,2.219,148011,DF,BRASILIA
38096174000172,234,fernando.oliveira@yest.com.br,2716,HIMO6LR5-72HTH-580,568.397,148011,DF,BRASILIA
38096174000172,234,fernando.oliveira@yest.com.br,2693,KITPCFM250,176.57,148011,DF,BRASILIA
34142173000166,1245,eletrica@acessoprincipal.com.br,2784,LR5-72HTH-570M-30,558.599,149354,MT,SAPEZAL
37006870000188,123,contato.solaresp@gmail.com,2758,DAHMO555,459.18885,149182,CE,CRATO
34142173000166,1245,eletrica@acessoprincipal.com.br,2732,Q-DISC-10,13.587,149354,MT,SAPEZAL
34142173000166,1245,eletrica@acessoprincipal.com.br,2700,Q-12-10-240,89.525,149354,MT,SAPEZAL
34142173000166,1245,eletrica@acessoprincipal.com.br,2691,KITPCTC,181.921,149354,MT,SAPEZAL
34142173000166,1245,eletrica@acessoprincipal.com.br,2699,IQ7AM-72-2-US,378.999,149354,MT,SAPEZAL
34142173000166,1245,eletrica@acessoprincipal.com.br,2721,ENV-IQ-AM3-3P,1218.132,149354,MT,SAPEZAL
34142173000166,1245,eletrica@acessoprincipal.com.br,2723,CT-200-SPLIT,152.438,149354,MT,SAPEZAL
34142173000166,1245,eletrica@acessoprincipal.com.br,2683,TRILHOPC,139.116,149354,MT,SAPEZAL
21539793000191,68,jaimeubaranajacobs@gmail.com,2708,Q-TERM-10,70.625,147765,DF,BRASILIA
21539793000191,68,jaimeubaranajacobs@gmail.com,2732,Q-DISC-10,13.587,147765,DF,BRASILIA
21539793000191,68,jaimeubaranajacobs@gmail.com,2700,Q-12-10-240,84.992,147765,DF,BRASILIA
21539793000191,68,jaimeubaranajacobs@gmail.com,2699,IQ7AM-72-2-US,397.096,147765,DF,BRASILIA
21539793000191,68,jaimeubaranajacobs@gmail.com,2720,ENV-S-AM1-230-60,1004.093,147765,DF,BRASILIA
21539793000191,68,jaimeubaranajacobs@gmail.com,2758,DAHMO555,442.352,147765,DF,BRASILIA
21539793000191,68,jaimeubaranajacobs@gmail.com,2726,CT-100-SPLIT,173.062,147765,DF,BRASILIA
21539793000191,68,jaimeubaranajacobs@gmail.com,2724,160/019,2.219,147765,DF,BRASILIA
21539793000191,68,jaimeubaranajacobs@gmail.com,2683,TRILHOPC,139.116,147765,DF,BRASILIA
21539793000191,68,jaimeubaranajacobs@gmail.com,2692,KITPCTM,99.897,147765,DF,BRASILIA
50948896000103,135,consultor@heatenergiasolar.com.br,2758,DAHMO555,459.18885,147780,BA,RIBEIRA DO POMBAL
32316264000145,1004,carlos.rondini@cercontel.com.br,2723,CT-200-SPLIT,203.25103556,147784,SP,CAMPINAS
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2671,P601,279.006,148738,GO,ITUMBIARA
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2782,MC4STAUBLI,8.938,148738,GO,ITUMBIARA
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2781,DAHMO585FS,497.251,148738,GO,ITUMBIARA
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2627,ANT-ZBWIFI-KIT,158.884,148738,GO,ITUMBIARA
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2654,SE3680H,3041.46,148738,GO,ITUMBIARA
50948896000103,135,consultor@heatenergiasolar.com.br,2783,SS-550-72MDH,439.998,147789,BA,SALVADOR
50948896000103,135,consultor@heatenergiasolar.com.br,2708,Q-TERM-10,70.625,147789,BA,SALVADOR
50948896000103,135,consultor@heatenergiasolar.com.br,2732,Q-DISC-10,13.587,147789,BA,SALVADOR
50948896000103,135,consultor@heatenergiasolar.com.br,2700,Q-12-10-240,84.992,147789,BA,SALVADOR
50948896000103,135,consultor@heatenergiasolar.com.br,2684,KITPCFMD250,160.519,147789,BA,SALVADOR
50948896000103,135,consultor@heatenergiasolar.com.br,2699,IQ7AM-72-2-US,378.999,147789,BA,SALVADOR
50948896000103,135,consultor@heatenergiasolar.com.br,2724,160/019,2.219,147789,BA,SALVADOR
50948896000103,135,consultor@heatenergiasolar.com.br,2683,TRILHOPC,139.116,147789,BA,SALVADOR
40309813000182,86,luminenergia@gmail.com,2702,KIT2PFM35,302.6238,147791,PR,CAMBE
17269640000102,124,brsantos@energizasun.com.br,2687,IQ8P-72-2-BR,711.0673205999999,147799,RJ,RIO DE JANEIRO
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2781,DAHMO585FS,497.2514722,148741,GO,BURITI ALEGRE
30008303000111,208,contato@gerasolgv.com.br,2708,Q-TERM-10,70.625,147803,MG,GOVERNADOR VALADARES
30008303000111,208,contato@gerasolgv.com.br,2723,CT-200-SPLIT,152.438,147803,MG,GOVERNADOR VALADARES
30008303000111,208,contato@gerasolgv.com.br,2732,Q-DISC-10,13.587,147803,MG,GOVERNADOR VALADARES
30008303000111,208,contato@gerasolgv.com.br,2700,Q-12-10-240,84.992,147803,MG,GOVERNADOR VALADARES
30008303000111,208,contato@gerasolgv.com.br,2687,IQ8P-72-2-BR,542.998,147803,MG,GOVERNADOR VALADARES
30008303000111,208,contato@gerasolgv.com.br,2758,DAHMO555,460.643,147803,MG,GOVERNADOR VALADARES
30008303000111,208,contato@gerasolgv.com.br,2715,ENV-IQ-AM1-240-FL,1168.202,147803,MG,GOVERNADOR VALADARES
30008303000111,208,contato@gerasolgv.com.br,2607,TRILHO2P,150.036,147803,MG,GOVERNADOR VALADARES
30008303000111,208,contato@gerasolgv.com.br,2777,KIT2PFMD250,214.98,147803,MG,GOVERNADOR VALADARES
30008303000111,208,contato@gerasolgv.com.br,2678,2PM825,2.727,147803,MG,GOVERNADOR VALADARES
26399031000150,48,contato@moduloenergia.com,2708,Q-TERM-10,79.571,148790,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2732,Q-DISC-10,13.587,148790,DF,BRASILIA
28414240000232,740,comercial3@logdi.com.br,2722,MOLR5-66HPH-505,429.25296485399997,147806,SC,BARRA VELHA
26399031000150,48,contato@moduloenergia.com,2700,Q-12-10-240,89.525,148790,DF,BRASILIA
26399031000150,48,contato@moduloenergia.com,2691,KITPCTC,181.921,148790,DF,BRASILIA
39290516000153,100,flavia@somosensoul.com.br,2722,MOLR5-66HPH-505,429.25296485399997,147812,PR,SAO JORGE D OESTE
28664003000149,101,maxvicktor@mhzenergiasolar.com.br,2755,DAHMO585,485.55062964399997,147977,GO,GOIANIA
24733046000188,71,jose.cristaldo@grupofoton.com.br,2721,ENV-IQ-AM3-3P,1218.132,147825,MS,CAMPO GRANDE
24733046000188,71,jose.cristaldo@grupofoton.com.br,2708,Q-TERM-10,70.625,147825,MS,CAMPO GRANDE
24733046000188,71,jose.cristaldo@grupofoton.com.br,2723,CT-200-SPLIT,152.438,147825,MS,CAMPO GRANDE
24733046000188,71,jose.cristaldo@grupofoton.com.br,2732,Q-DISC-10,13.587,147825,MS,CAMPO GRANDE
24733046000188,71,jose.cristaldo@grupofoton.com.br,2700,Q-12-10-240,84.992,147825,MS,CAMPO GRANDE
24733046000188,71,jose.cristaldo@grupofoton.com.br,2687,IQ8P-72-2-BR,542.998,147825,MS,CAMPO GRANDE
24733046000188,71,jose.cristaldo@grupofoton.com.br,2755,DAHMO585,485.551,147825,MS,CAMPO GRANDE
24733046000188,71,jose.cristaldo@grupofoton.com.br,2679,207/019,1284.149,147825,MS,CAMPO GRANDE
34834621000192,94,julio@solarjroficial.com.br,2784,LR5-72HTH-570M-30,558.599,147817,PR,CURITIBA
34834621000192,94,julio@solarjroficial.com.br,2708,Q-TERM-10,70.625,147817,PR,CURITIBA
34834621000192,94,julio@solarjroficial.com.br,2723,CT-200-SPLIT,152.438,147817,PR,CURITIBA
34834621000192,94,julio@solarjroficial.com.br,2732,Q-DISC-10,13.587,147817,PR,CURITIBA
34834621000192,94,julio@solarjroficial.com.br,2700,Q-12-10-240,84.992,147817,PR,CURITIBA
36853542000154,212,engenharia@vaesolar.com.br,2781,DAHMO585FS,497.2514722,148106,MG,BELO HORIZONTE
34834621000192,94,julio@solarjroficial.com.br,2687,IQ8P-72-2-BR,542.998,147817,PR,CURITIBA
34834621000192,94,julio@solarjroficial.com.br,2715,ENV-IQ-AM1-240-FL,1168.202,147817,PR,CURITIBA
34834621000192,94,julio@solarjroficial.com.br,2607,TRILHO2P,150.036,147817,PR,CURITIBA
34834621000192,94,julio@solarjroficial.com.br,2678,2PM825,2.727,147817,PR,CURITIBA
34834621000192,94,julio@solarjroficial.com.br,2680,KIT2PTC35,279.598,147817,PR,CURITIBA
35673650000182,460,brenda@vetorsolarenergia.com.br,2784,LR5-72HTH-570M-30,558.599,148022,GO,GOIANIA
35673650000182,460,brenda@vetorsolarenergia.com.br,2708,Q-TERM-10,70.625,148022,GO,GOIANIA
35673650000182,460,brenda@vetorsolarenergia.com.br,2732,Q-DISC-10,13.587,148022,GO,GOIANIA
35673650000182,460,brenda@vetorsolarenergia.com.br,2700,Q-12-10-240,84.992,148022,GO,GOIANIA
35673650000182,460,brenda@vetorsolarenergia.com.br,2687,IQ8P-72-2-BR,542.998,148022,GO,GOIANIA
35673650000182,460,brenda@vetorsolarenergia.com.br,2720,ENV-S-AM1-230-60,1004.093,148022,GO,GOIANIA
35673650000182,460,brenda@vetorsolarenergia.com.br,2726,CT-100-SPLIT,173.062,148022,GO,GOIANIA
35673650000182,460,brenda@vetorsolarenergia.com.br,2607,TRILHO2P,150.036,148022,GO,GOIANIA
